brewery_id,brewery_name,review_time,review_overall,review_aroma,review_appearance,review_profilename,beer_style,review_palate,review_taste,beer_name,beer_abv,beer_beerid
127,Portland Brewing Company,1257991620,3.5,3.0,3.5,GreenCard,American Porter,4.0,3.0,MacTarnahan's Winter Humbug'r Ale,5.3,53232
35,Boston Beer Company (Samuel Adams),1204159254,2.5,2.5,3.0,beerthulhu,Fruit / Vegetable Beer,2.5,2.5,Samuel Adams Cherry Wheat,5.3,108
63,Deschutes Brewery,1220571963,4.5,5.0,4.5,SurlyDuff,Flanders Oud Bruin,4.5,5.0,The Dissident,10.5,44409
652,Central Waters Brewing Company,1309113015,4.0,4.5,4.0,Vdubb86,American Double / Imperial IPA,3.5,4.0,Illumination Double IPA,9.0,58806
610,Bear Republic Brewing Co.,1272728079,4.0,4.0,4.0,ArrogantB,American Double / Imperial IPA,4.0,4.0,Apex,7.5,22172
1345,Dick's Brewing Company,1195769555,4.0,4.0,4.0,RJLarse,American IPA,4.0,3.5,Dick's IPA,5.5,14783
313,Brouwerij Westvleteren (Sint-Sixtusabdij van Westvleteren),1138920898,5.0,4.5,4.5,DaPeculierDane,Dubbel,5.0,4.5,Trappist Westvleteren 8,8.0,857
890,Allgäuer Brauhaus AG,1121486804,1.0,2.5,2.5,mentor,Munich Helles Lager,3.5,2.0,Blues Lager,4.7,16243
147,Stone Brewing Co.,1298917713,3.0,2.0,3.0,harrymel,American Barleywine,3.0,3.0,Stone Old Guardian Barley Wine Style Ale 2011,12.0,66268
112,North Coast Brewing Co.,1294712433,4.5,4.0,4.0,CaptDavyJones,American IPA,4.5,4.0,ACME California IPA,6.5,403
45,Brooklyn Brewery,1128449683,5.0,3.0,4.0,sacfly,English Pale Ale,4.0,4.0,Brooklyn Ale / Pennant Ale '55,5.0,836
863,Russian River Brewing Company,1305853994,4.0,4.0,4.0,alenonbeeradv,American Blonde Ale,3.5,4.0,Happy Hops,5.0,44455
771,Ferme Brasserie Schoune,1223646327,3.0,3.0,3.0,Phyl21ca,Belgian Pale Ale,3.0,3.5,La Suroît,5.0,10023
313,Brouwerij Westvleteren (Sint-Sixtusabdij van Westvleteren),1324883058,5.0,4.5,4.5,Crundy,Quadrupel (Quad),5.0,5.0,Trappist Westvleteren 12,10.2,1545
147,Stone Brewing Co.,1303120909,4.0,4.0,4.0,Swedes21,American Pale Ale (APA),4.0,4.0,Stone Pale Ale,5.4,87
478,Labatt Brewing Company Ltd.,1047094780,2.5,2.5,2.5,AtLagerHeads,American Adjunct Lager,2.5,2.5,Labatt Blue,5.0,1371
47,Brouwerij Boon,1326060407,4.0,4.0,3.5,oline73,Gueuze,4.5,4.0,Boon Geuze,6.0,153
147,Stone Brewing Co.,1315613147,3.0,2.5,3.5,DrewCapzz,Milk / Sweet Stout,3.0,2.5,Jason Fields & Kevin Sheppard / Tröegs / Stone Cherry Chocolate Stout,7.3,71405
2743,Green Flash Brewing Co.,1317609478,4.0,4.0,4.5,vandemonian,American Double / Imperial IPA,4.5,3.5,Green Flash Imperial India Pale Ale,9.4,34085
267,Odell Brewing Company,1279401934,4.0,4.5,4.5,siradmiralnelson,American Black Ale,4.0,4.0,Mountain Standard Double Black IPA,9.5,63543
141,Smuttynose Brewing Company,1088042057,3.0,3.0,3.0,kennyo,Maibock / Helles Bock,3.0,3.0,Smuttynose Maibock (Big Beer Series),8.7,188
652,Central Waters Brewing Company,1266174759,5.0,4.5,3.5,BeerFMAndy,American Double / Imperial Stout,5.0,5.0,Brewer's Reserve Bourbon Barrel Stout,9.5,16062
48,Brouwerij Van Steenberge N.V.,1258431408,3.0,4.0,5.0,TheStoutAholic,Belgian Strong Dark Ale,3.0,3.0,Gulden Draak (Dark Triple),10.5,155
11984,Shoreline Brewery And Restaurant,1309384330,3.0,4.0,3.0,cjacobsen,American Double / Imperial Stout,2.5,3.0,Big Bourbon Series Lost Sailor Imperial Stout,12.0,51990
220,Lagunitas Brewing Company,1181957760,3.5,4.5,4.0,drseamus,American Strong Ale,4.0,3.5,Brown Shugga',9.99,2264
436,Brouwerij Alken-Maes,1310850780,4.0,4.0,4.0,sfprint,Belgian Strong Pale Ale,3.5,4.0,Grimbergen Goud Dorée,8.0,42150
16456,Cody Brewing Company,1307058082,3.0,3.0,3.5,PEIhop,American IPA,3.0,3.0,No Name IPA,5.5,63474
29,Anheuser-Busch,1234671526,5.0,1.0,1.5,12NattiBottles,Light Lager,3.0,3.0,Busch Light,4.1,1390
26,Three Floyds Brewing Co. & Brewpub,1074374361,4.5,4.5,4.5,Boto,American Double / Imperial IPA,4.5,5.0,Dreadnaught IPA,9.5,1558
68,Flying Dog Brewery,1218320398,3.5,3.0,4.0,stephens101,California Common / Steam Beer,3.5,3.5,Old Scratch Amber Lager,5.5,204
3080,Humperdinks Texas LLC,1200968353,4.0,3.5,4.0,drseamus,American Porter,4.0,4.0,Total Disorder Porter,5.8,31560
590,New Glarus Brewing Company,1221090797,4.5,4.0,4.0,FtownThrowDown,American Porter,3.5,4.5,Unplugged Smoke On The Porter,6.1,39527
107,Millstream Brewing Company,1269833240,4.0,4.5,4.5,Cubsfan1087,Vienna Lager,4.0,4.5,Millstream Schild Brau Amber,4.9,336
365,Pike Pub & Brewery,1282878571,4.5,3.5,4.5,Docer,American Stout,4.0,4.0,Pike Street XXXXX Stout,7.0,966
94,Long Trail Brewing Co.,1260738752,3.5,3.5,4.0,woodychandler,Altbier,3.5,4.0,Long Trail Ale,4.6,3128
1549,Goose Island Beer Co.,1220476874,5.0,4.0,4.0,hoppyeverafter,English India Pale Ale (IPA),4.5,4.5,India Pale Ale,5.9,3968
212,Brouwerij Van Honsebrouck N.V.,1315966359,3.5,4.0,4.0,kylehay2004,Fruit / Vegetable Beer,3.5,3.5,Kasteel Rouge,8.0,38795
418,Left Hand Brewing Company,1311048711,3.5,4.0,4.0,TheManiacalOne,American Double / Imperial Pilsner,3.5,3.5,Midnight Project #3 Oxymoron,7.2,61369
29,Anheuser-Busch,1282858726,2.0,1.5,2.0,ColForbinBC,American Adjunct Lager,2.0,2.0,Budweiser,5.0,65
140,Sierra Nevada Brewing Co.,1175318281,3.5,3.5,3.5,BeerTruth,English India Pale Ale (IPA),3.5,3.0,Sierra Nevada India Pale Ale,6.8,1607
13804,Benelux Brewpub & Café,1257343255,5.0,4.5,4.5,bobsy,American Brown Ale,4.5,4.5,Armada,6.3,44547
72,Weisses Bräuhaus G. Schneider & Sohn GmbH,1160010145,4.0,4.5,4.0,TurdFurgison,Eisbock,4.0,4.5,Schneider Aventinus Weizen-Eisbock,12.0,1934
27042,Middleton Brewing,1321395467,4.0,4.0,4.0,Mora2000,American Porter,4.5,4.0,Black Lab Porter,6.5,75336
193,Anderson Valley Brewing Company,1229042300,4.0,4.5,3.0,mobyfann,Winter Warmer,4.5,4.0,Winter Solstice Seasonal Ale,6.9,2081
5318,Port Brewing Company / Pizza Port,1157935749,4.5,4.0,4.0,Westsidethreat,American Double / Imperial IPA,4.5,5.0,Poor Man's Double IPA,9.0,32474
199,Ballast Point Brewing Company,1298426897,5.0,5.0,4.5,Reagan1984,American Porter,5.0,4.5,Victory At Sea Coffee Vanilla Imperial Porter,10.0,48505
252,Bayerische Staatsbrauerei Weihenstephan,1221600324,4.5,3.5,3.5,BWH3,Märzen / Oktoberfest,3.5,3.5,Weihenstephaner Festbier,5.8,6861
16759,Southern Star Brewing Company,1301880095,4.0,4.0,4.0,BrewerB,American Double / Imperial Stout,4.5,4.0,Buried Hatchet Stout,8.25,47026
35,Boston Beer Company (Samuel Adams),1298003254,3.5,3.5,3.5,afinepilsner,Rye Beer,3.5,3.5,Samuel Adams Revolutionary Rye Ale,5.5,60064
436,Brouwerij Alken-Maes,1208884515,3.5,4.0,4.0,BoitSansSoif,Dubbel,3.5,3.5,Grimbergen Dubbel,6.5,1496
132,Rogue Ales,1174662722,3.0,4.5,4.5,KATE12,American Stout,3.5,3.0,Chocolate Stout,6.0,1118
10099,Dogfish Head Brewery,1312905010,4.0,4.0,4.0,jondeelee,Witbier,4.0,4.5,Red & White,10.0,32435
215,Bières de Chimay S.A.,1264918504,4.5,4.0,4.0,eat,Tripel,5.0,4.0,Chimay Tripel (White),8.0,1346
148,Belhaven Brewery Company Ltd.,1268347892,3.0,2.5,4.0,cdizinno,Scottish Ale,3.0,2.5,Belhaven Scottish Ale,5.2,1163
5318,Port Brewing Company / Pizza Port,1311534769,4.0,4.5,3.5,pburland23,American Amber / Red Ale,3.5,4.0,Shark Attack Double Red Ale,9.0,41421
9969,Rahr & Sons Brewing Company,1306118600,4.5,4.0,4.0,RobJTejas,Winter Warmer,4.5,4.5,Winter Warmer,8.5,33822
761,CB's Brewing Company,1124054259,4.0,4.0,3.5,Naes,American Porter,4.0,4.5,CB's Double Dark Cream Porter,5.0,2317
147,Stone Brewing Co.,1217594792,5.0,4.5,4.0,kinger,American Barleywine,4.5,5.0,Stone Old Guardian Barley Wine Style Ale 2006,11.2,28687
267,Odell Brewing Company,1271642521,2.5,3.5,3.0,emmasdad,American Barleywine,4.0,3.5,India Barley Wine,9.7,52791
9558,Brown's Brewing Company,1264117112,3.5,3.5,4.0,Billolick,American Pale Ale (APA),4.0,4.0,Brown's Pale Ale,5.5,20756
6865,Detroit Beer Co.,1237061376,3.5,3.5,3.5,tmoneyba,American Pale Lager,3.5,3.0,Detroit Lager,,37522
4146,Karl Strauss Brewing Company,1316740716,4.0,3.5,4.0,MasterSki,American Double / Imperial Stout,3.5,4.0,22nd Anniversary Vanilla Imperial Stout,9.0,65872
17981,Cigar City Brewing,1313542501,4.0,4.0,4.5,warnerry,American IPA,4.0,4.0,Jai Alai IPA - Cedar Aged (Humidor Series),7.5,50081
195,Brouwerij De Musketiers,1258565372,4.0,4.5,4.5,Stinkypuss,Foreign / Export Stout,4.0,4.5,Troubadour Obscura,8.5,12804
9969,Rahr & Sons Brewing Company,1170536673,3.0,4.5,3.5,biegaman,Schwarzbier,4.0,4.0,Ugly Pug Black Lager,4.5,21192
73,Great Lakes Brewing Company,1323654832,4.5,4.5,4.5,brystmar,Russian Imperial Stout,3.0,4.0,Great Lakes Blackout Stout,9.0,15813
4,Allagash Brewing Company,1180220476,3.5,3.5,3.5,sinstaineddemon,Quadrupel (Quad),3.0,3.5,Allagash FOUR,10.0,16655
74,Gritty McDuff's Brewing Company,1213824101,3.5,3.0,4.0,ChainGangGuy,Extra Special / Strong Bitter (ESB),4.0,3.0,Gritty McDuff's Christmas Ale,6.2,708
112,North Coast Brewing Co.,1140394861,4.0,4.0,4.0,Pegasus,Saison / Farmhouse Ale,3.5,3.5,Silver Jubilee - 25th Anniversary Ale,7.3,25981
17981,Cigar City Brewing,1295080056,3.5,4.0,4.0,JohnGalt1,American Black Ale,4.0,3.0,Or,11.2,63423
416,Brick Brewing Co. / Red Baron Lounge,1117311930,3.0,2.5,3.0,BigBry,American Blonde Ale,3.0,3.0,Brick Red Cap Ale,5.0,6390
96,Magic Hat Brewing Company,1248051189,4.0,3.0,3.5,Mit,American IPA,3.0,3.5,Lucky Kat,5.8,40999
29,Anheuser-Busch,1214701597,4.0,3.5,3.0,Sylf,American Pale Wheat Ale,4.0,3.0,Michelob Hop Hound Amber Wheat,5.3,47290
2681,Oskar Blues Grill & Brew,1247990950,4.0,4.0,3.0,Westsidebuddha,Russian Imperial Stout,4.0,4.5,Ten FIDY,10.5,34483
287,"Bell's Brewery, Inc.",1298419777,2.5,3.0,3.0,Kkottonmouthkngz,Berliner Weissbier,3.0,2.5,Bell's Oarsman,4.0,49092
22150,Stillwater Artisanal Ales,1291775323,3.5,3.5,4.0,DavoleBomb,Saison / Farmhouse Ale,3.5,4.0,Stateside Saison,6.8,57210
10485,East End Brewing Company,1302280269,4.5,4.5,3.5,IronCitySteve,Hefeweizen,4.5,4.5,Monkey Boy,4.8,41719
10097,Harpoon Brewery,1292092836,3.0,4.0,4.0,tone77,Winter Warmer,3.5,3.5,Harpoon Winter Warmer,5.5,310
2137,Breckenridge Brewery,1202785434,1.5,5.0,4.0,benito,Scottish Ale,4.0,4.0,471 ESB,7.8,36042
2793,County Durham Brewing Company,1262023405,4.0,4.0,4.0,cratez,American Amber / Red Ale,4.0,4.5,Durham Red Dragon,4.7,47682
10096,Cervejaria Sudbrack Ltda,1228023170,4.0,4.5,3.5,Greggy,Rauchbier,4.0,4.5,Eisenbahn Rauchbier,6.3,28315
22,Unibroue,1095058882,4.0,4.5,4.0,bignick,Belgian Strong Pale Ale,4.0,5.0,Edition 2004,10.5,14732
1471,Dark Horse Brewing Company,1248930606,3.0,5.0,4.5,jdklks,Russian Imperial Stout,4.5,3.5,Plead The 5th Imperial Stout,12.0,45073
1471,Dark Horse Brewing Company,1022583355,3.5,3.5,4.0,aracauna,American Strong Ale,3.0,3.5,Dark Horse Reserve Special Black Bier Ale,7.5,3877
